date,interval,hour,actual_net_kw,emergency_kw,forecast_00_kw,forecast_06_kw,forecast_12_kw,forecast_18_kw
2025-03-20,86,14.333333333333334,237.10249999999905,140.36488820982095,1215.9467,-560.6071422232494,96.73761179017811,
2025-03-20,87,14.5,421.75969999999916,0.0,1692.195899999998,-74.83081510574766,521.0418310572641,
2025-03-20,88,14.666666666666666,758.1510999999987,0.0,2166.671200000001,409.1718773093139,943.6203085380507,
2025-03-20,89,14.833333333333334,1083.8650000000002,0.0,2458.8254999999995,710.8538249999997,1183.9241250000005,
2025-03-20,90,15.0,1183.9114000000009,0.0,2620.5618999999992,977.5055016563183,1411.4268132675363,
2025-03-20,91,15.166666666666666,1492.8405999999995,0.0,2789.4359000000004,1251.2950146658907,1646.110005625923,
2025-03-20,92,15.333333333333334,2040.8550000000002,75.67351867677053,3042.656899999999,1609.431755100192,1965.1814813232297,
2025-03-20,93,15.5,2416.6935999999996,32.43381916669068,3395.8449999999984,2067.5358143679923,2384.259780833309,
2025-03-20,94,15.666666666666666,2714.7146999999995,145.4084964570659,3514.9630000000016,2291.569984202605,2569.3062035429334,
2025-03-20,95,15.833333333333334,3043.9450000000006,396.9182944737229,3526.7182999999995,2408.241656649616,2647.0267055262775,
2025-03-20,96,16.0,3373.569300000001,303.4686025964961,3824.449683333335,2842.3237073884447,3070.1006974035045,
2025-03-20,97,16.166666666666668,3594.4033,89.66405771979521,4133.711566666665,3287.936445720976,3504.739242280205,
2025-03-20,98,16.333333333333332,3784.5375000000004,9.225046235277887,4278.87535,3569.4512645606346,3775.3124537647222,
2025-03-20,99,16.5,4132.4133,76.32170593966907,4434.213533333335,3861.1406570885556,4056.091594060331,
2025-03-20,100,16.666666666666668,4456.345699999999,64.23632787047814,4644.760016666665,4208.038516743466,4392.10937212952,
2025-03-20,101,16.833333333333332,4724.477499999999,0.0,4946.952399999999,4646.582437211944,4819.80224192761,
2025-03-20,102,17.0,5059.394700000001,0.0,5326.4493666666685,5076.154512419074,5222.932067369755,
2025-03-20,103,17.166666666666668,5243.1311000000005,0.0,5344.713533333331,5144.493936519422,5264.856120695492,
2025-03-20,104,17.333333333333332,5428.3425,166.05281910491135,5318.461199999999,5168.3170038883745,5262.289680895088,
2025-03-20,105,17.5,5838.544499999999,26.934334471366128,5844.0707666666685,5744.002109113793,5811.610165528633,
2025-03-20,106,17.666666666666668,5238.0191,0.0,5435.3042333333315,5385.311246987991,5426.5786292690245,
2025-03-20,107,17.833333333333332,4094.1199999999994,0.0,4339.62,4339.7028125,4354.6525625,
2025-03-20,108,18.0,4187.9837,160.9824941272184,4184.4012999999995,4184.480984161493,4198.865989967102,4027.0012058727743
2025-03-20,109,18.166666666666668,4435.8493,232.10292249859822,4355.200499999999,4355.277173999611,4369.118769479628,4203.746377501401
2025-03-20,110,18.333333333333332,4255.449999999999,92.0327668640366,4309.15,4309.223777550096,4322.5424906616145,4163.417233135962
2025-03-20,111,18.5,4286.5369,72.5041420931143,4354.2603,4354.33129051733,4367.146873749987,4214.032757906885
2025-03-20,112,18.666666666666668,4469.846,266.46958359107134,4338.3067,4338.375008767968,4350.706468438133,4203.376416408929
2025-03-20,113,18.833333333333332,4579.24,420.1531351902154,4288.92,4288.9857283248075,4300.8513527631385,4159.086864809784
2025-03-20,114,19.0,4480.3081999999995,190.19163749872519,4415.0451,4415.10834536089,4426.525732035086,4290.1165625012745
2025-03-20,115,19.166666666666668,4285.532999999999,0.0,4447.7655,4447.826356193821,4458.81243780677,4327.556283310403
2025-03-20,116,19.333333333333332,4196.78,0.0,4430.96,4431.018557280317,4441.589626882361,4315.291826286895
2025-03-20,117,19.5,4330.8684,0.0,4648.3362,4648.392545210944,4658.564280363498,4537.037526083238
2025-03-20,118,19.666666666666668,4370.945999999999,0.0,4630.751,4630.8052167050655,4640.592702731427,4523.656762942583
2025-03-20,119,19.833333333333332,4358.21,55.68862769063958,4405.57,4405.622168605972,4415.039920963804,4302.52137230936
2025-03-20,120,20.0,4586.0191,225.26534592316307,4459.9096,4459.959797876204,4469.021783684877,4360.753754076837
2025-03-20,121,20.166666666666668,4523.662899999999,229.3203185146699,4389.7527,4389.801001593045,4398.520660347746,4294.34258148533
2025-03-20,122,20.333333333333332,4215.37,111.80589031571162,4195.369999999999,4195.416476944187,4203.806740447544,4103.564109684288
2025-03-20,123,20.5,4256.2469,16.70361602906678,4327.8811,4327.925821223564,4335.999132764316,4239.543283970933
2025-03-20,124,20.666666666666668,4319.0159,0.0,4512.034399999999,4512.077431827327,4519.845764634512,4427.033647717661
2025-03-20,125,20.833333333333332,4257.25,0.0,4484.869999999999,4484.911406249999,4492.386281249999,4403.080249999999
2025-03-20,126,21.0,4290.268099999999,95.9035470636129,4273.0646,4273.104442080747,4280.296944983551,4194.364552936387
2025-03-20,127,21.166666666666668,4418.703599999999,254.64096124929847,4239.7897,4239.828036999806,4246.748834739814,4164.062638750701
2025-03-20,128,21.333333333333332,4553.6,219.8863834320191,4406.58,4406.616888775048,4413.276245330807,4333.713616567981
2025-03-20,129,21.5,4526.2528,205.7171710465566,4390.6494,4390.684895258665,4397.092686874994,4320.535628953443
2025-03-20,130,21.666666666666668,4001.6251999999995,155.70924179553504,3913.3811,3913.415254383984,3919.5809842190665,3845.9159582044645
2025-03-20,131,21.833333333333332,3318.939999999999,37.24656759510799,3346.6099999999997,3346.6428641624034,3352.57567638157,3281.6934324048916
2025-03-20,132,22.0,3233.4088,0.0,3373.0005,3373.032122680445,3378.740816017543,3310.536231250637
2025-03-20,133,22.166666666666668,3319.9709999999995,0.0,3465.5966,3465.62702809691,3471.1200689033844,3405.4919916552008
2025-03-20,134,22.333333333333332,3255.8400000000006,0.0,3381.63,3381.659278640159,3386.9448134411805,3323.795913143448
2025-03-20,135,22.5,3144.1325999999995,0.0,3375.153,3375.181172605472,3380.267040181749,3319.503663041619
2025-03-20,136,22.666666666666668,3161.8174,0.0,3326.3207,3326.3478083525333,3331.241551365714,3272.7735814712914
2025-03-20,137,22.833333333333332,3296.399999999999,49.76431384531861,3298.16,3298.186084302986,3302.8949604819018,3246.63568615468
2025-03-20,138,23.0,3356.4080999999996,0.0,3488.4212,3488.4462989381022,3492.9772918424387,3438.843277038419
2025-03-20,139,23.166666666666668,3261.7676000000006,0.0,3525.4193,3525.4434507965225,3529.8032801738736,3477.714240742665
2025-03-20,140,23.333333333333332,3267.73,0.0,3418.4699999999993,3418.4932384720933,3422.6883702237715,3372.567054842144
2025-03-20,141,23.5,3604.0759999999996,178.48920801453323,3469.7556999999997,3469.7780606117813,3473.814716382158,3425.5867919854663
2025-03-20,142,23.666666666666668,3245.8691,198.29177614116907,3090.0777,3090.099215913664,3093.9833823172557,3047.577323858831
2025-03-20,143,23.833333333333332,2401.0,1.5848749999998972,2440.31,2440.3307031249997,2444.068140625,2399.415125
2025-06-21,0,0.0,3087.9838,0.0,3292.2207,,,
2025-06-21,1,0.16666666666666666,3200.0918999999994,0.0,3247.762,,,
2025-06-21,2,0.3333333333333333,3401.46,266.0400000000002,3135.4199999999996,,,
2025-06-21,3,0.5,3063.5261,0.0,3144.8943,,,
2025-06-21,4,0.6666666666666666,2820.2572,0.0,3189.3566,,,
2025-06-21,5,0.8333333333333334,2883.38,0.0,3191.86,,,
2025-06-21,6,1.0,2869.9795999999997,0.0,3141.3129,,,
2025-06-21,7,1.1666666666666667,2985.8287,7.538099999999986,2978.2906,,,
2025-06-21,8,1.3333333333333333,3164.1799999999994,304.2199999999996,2859.96,,,
2025-06-21,9,1.5,3064.8457,73.42879999999968,2991.4169,,,
2025-06-21,10,1.6666666666666667,2954.0459,67.59689999999989,2886.449,,,
2025-06-21,11,1.8333333333333333,2994.62,310.0400000000001,2684.58,,,
2025-06-21,12,2.0,3072.4014,90.52740000000063,2981.874,,,
2025-06-21,13,2.1666666666666665,3013.1014999999998,0.0,3040.3061,,,
2025-06-21,14,2.3333333333333335,2838.75,56.1400000000001,2782.6099999999997,,,
2025-06-21,15,2.5,2749.9199,0.0,2861.4034,,,
2025-06-21,16,2.6666666666666665,2820.5847,0.0,2863.2888,,,
