date,q42_total_cost_yuan,q42_planned_cost_yuan,q42_adjustment_cost_yuan,q42_emergency_cost_yuan,q42_emergency_energy_kwh,q42_minimum_soc_kwh,q43_total_cost_yuan,q43_planned_cost_yuan,q43_adjustment_cost_yuan,q43_emergency_cost_yuan,q43_emergency_energy_kwh,q43_minimum_soc_kwh,pi42_total_cost_yuan,pi42_planned_cost_yuan,pi42_adjustment_cost_yuan,pi42_emergency_cost_yuan,pi42_emergency_energy_kwh,pi42_minimum_soc_kwh,pi43_total_cost_yuan,pi43_planned_cost_yuan,pi43_adjustment_cost_yuan,pi43_emergency_cost_yuan,pi43_emergency_energy_kwh,pi43_minimum_soc_kwh
2025-05-08,46047.769373674346,36552.18485701435,0.0,9495.584516659996,2663.1343703033663,1200.0,46158.65072697423,35713.92345196029,1451.1971741722928,8993.530100841639,2149.2652082342156,1200.0000000000002,46646.58706821797,36807.92237367035,0.0,9838.664694547613,2725.696443570162,1200.0,45682.83126310217,35234.88594696437,1454.4152152961524,8993.53010084164,2149.265208234216,1199.9999999999998
2025-05-09,14871.822594924542,14133.552340329257,0.0,738.2702545952855,273.88611714887077,1200.0,17008.748765628112,10723.220786121412,744.9343658246008,5540.593613682098,1701.6941665470295,1200.0,15233.854215876901,14495.583961281616,0.0,738.2702545952853,273.8861171488707,1200.0,17175.28131322728,10892.262997730439,742.4247018147393,5540.593613682098,1701.6941665470295,1200.0
2025-05-10,14457.070370547004,13183.297571592826,0.0,1273.7727989541772,450.59798638267273,1200.0,20852.234378038505,10733.668235309167,281.5069002769296,9837.059242452407,2961.777907529483,1200.0,16710.78553128805,15518.665875236653,0.0,1192.1196560513947,418.54448180104856,1200.0,20189.975166714146,10074.736641838064,282.39293398658106,9832.845590889501,2954.9871717311044,1200.0
2025-05-11,47734.28049673585,39240.27438839419,0.0,8494.006108341662,1945.6290806206953,1200.0,49381.74717551601,36686.03920633035,2087.3975749009464,10608.310394284708,2689.946827777774,1200.0000000000007,43122.66381610421,35332.477977685514,0.0,7790.185838418691,1803.3535390836869,1200.0,48793.67315826817,36102.317977602215,2083.0447863812437,10608.310394284708,2689.946827777774,1200.0000000000002
2025-05-12,45456.23330973568,41628.92035390304,0.0,3827.312955832641,1320.2987890787708,1200.0,46053.30554591169,31309.800247070347,5400.172463556627,9343.332835284713,2363.112052777776,1200.0000000000011,43895.510329314915,40092.04633299894,0.0,3803.4639963159734,1313.2657724121036,1200.0,45404.45407768218,30906.078638076437,5304.138017825993,9194.237421779751,2307.155808264736,1200.0
2025-05-13,42628.141357924396,39072.6197781404,0.0,3555.521579783999,1175.4963450262767,1200.0,50724.67154236948,37087.98800928859,1194.5939503364473,12442.08958274444,2759.0281777777764,1200.0000000000005,42487.69069251946,38975.69122612933,0.0,3511.999466390128,1159.7712256676207,1200.0,49243.90599319439,35921.79825894212,1194.854818132831,12127.252916119442,2695.17326111111,1199.9999999999966
2025-05-14,42345.98597516566,41660.08374212886,0.0,685.9022330368025,315.4795870432481,1200.0,45581.317498635755,36860.98057818762,2084.217390531474,6636.119529916666,1601.1902249999994,1200.0000000000005,40674.36236050691,39986.1762274701,0.0,688.1861330368039,316.3622537099154,1200.0,43545.94199364728,34873.57751667047,2014.4369917101483,6657.9274852666595,1606.5215916666648,1199.9999999999986
2025-05-15,42067.07496885222,37964.90467920091,0.0,4102.17028965131,979.4130763035187,1200.0,45391.109047656806,33462.937029368884,2586.1961981865243,9341.975820101394,2288.7041305555567,1200.0000000000002,43184.71608366587,39095.47231346456,0.0,4089.2437702013103,974.3764429701853,1200.0,46823.52877051597,34890.92487276179,2590.62807765279,9341.975820101394,2288.7041305555567,1200.0000000000002
2025-05-16,14183.277274261285,12934.011252233648,0.0,1249.266022027637,549.162102635662,1200.0,18018.803277483734,10681.895316054168,-183.4698992204298,7520.377860649998,2468.1122277777777,1199.9999999999989,13971.4598267517,12764.807713015729,0.0,1206.65211373597,534.9740193023285,1200.0,17929.33743487735,10592.705735843749,-183.7461616163954,7520.377860649996,2468.112227777776,1199.9999999999986
2025-05-17,14006.153596732787,12647.39122298645,0.0,1358.762373746337,560.5118526441825,1200.0,17387.451121507595,10115.831267296424,418.5704463903356,6853.049407820836,2076.3629027777793,1200.0,17130.708426050824,15904.187073374926,0.0,1226.521352675898,470.6299570904223,1200.0,17826.898050398704,10559.90330525211,413.94533732576434,6853.049407820831,2076.362902777778,1200.0
2025-05-18,43990.41737913105,41173.598349971624,0.0,2816.8190291594265,879.947232061406,1200.0,44088.874021409334,38758.29244952115,254.34329474790684,5076.238277140277,1464.4654527777775,1200.0000000000014,39856.93012790201,37166.36315050091,0.0,2690.5669774010944,835.3019987280732,1200.0,43377.969636361464,38029.19618283131,272.5351763898865,5076.238277140267,1464.4654527777757,1200.0
2025-05-19,42489.77027752228,38545.540234659806,0.0,3944.230042862472,808.249363996828,1200.0,41732.03188675503,33550.38645660509,1025.7167639287231,7155.928666221217,1695.0062232424284,1199.9999999999986,40854.09084051665,37524.51598826281,0.0,3329.5748522538424,673.1312732712946,1200.0,39875.44215755326,31685.27266244404,730.1330974503246,7460.036397658892,1766.960765418501,1200.0000000000005
2025-05-20,43066.678630383554,38683.74976626929,0.0,4382.928864114266,1089.8019698460619,1200.0,46136.56334167457,32043.252533187282,3835.343127111764,10257.967681375521,2489.0912654820722,1200.000000000002,43603.74704398858,39277.75157093574,0.0,4325.995473052841,1076.8486965251234,1200.0,46854.23920905184,32862.45730239099,3733.8142252853263,10257.967681375518,2489.0912654820713,1199.9999999999984
2025-05-21,45528.97566882808,40922.34423080261,0.0,4606.631438025473,1217.1507282764032,1200.0,45287.93264963123,32466.203442432936,5280.675081357748,7541.054125840546,1926.4090177885562,1200.0,42399.927295559064,37856.62698506385,0.0,4543.300310495213,1207.4105747629746,1200.0,43573.69889416756,30778.23543823511,5254.409330091905,7541.054125840545,1926.4090177885564,1200.0000000000007
2025-05-22,38110.42719302529,36327.42936565472,0.0,1782.9978273705624,379.1385023065534,1200.0,43031.6449279666,31449.78612861342,1010.3647256141118,10571.49407373906,2507.526672216104,1200.0000000000005,39554.58264981812,37792.38157668089,0.0,1762.2010731372284,375.9575689732199,1200.0,44099.35278522201,32566.04150192052,961.8172095624308,10571.494073739059,2507.526672216103,1200.0000000000005
2025-05-23,12894.222928338646,11857.829530114117,0.0,1036.3933982245285,371.4085537048869,1200.0,14949.41710199328,9776.198598715278,744.8004589812858,4428.418044296716,1302.4818249449536,1200.0,13746.73734321775,12687.355455246714,0.0,1059.381887971036,407.97886665618006,1200.0,15581.677877197668,10409.000538440654,744.2592944602959,4428.418044296716,1302.4818249449536,1200.0
2025-05-24,13678.332795748169,13069.94827017875,0.0,608.3845255694202,216.07100376544582,1200.0,14673.05741823863,10974.477770111942,-87.81317916735168,3786.39282729404,1166.573949527776,1200.0,16125.882472667656,15530.310535631568,0.0,595.5719370360869,209.4784704321125,1200.0,14239.224602234495,10541.812661590884,-88.98088665042857,3786.3928272940393,1166.5739495277758,1200.0
2025-05-25,42782.73932788941,40270.43426499544,0.0,2512.305062893968,584.4124720197768,1200.0,44216.725991581116,34889.95116285506,922.1868636188976,8404.587965107157,1976.527584702004,1200.0,38437.33421961758,36015.58946854048,0.0,2421.7447510771003,557.1448102551913,1200.0,42180.03748645027,32958.79357048604,991.2022046602234,8230.041711304004,1922.1988900350698,1200.0
2025-05-26,48401.983153577436,37011.389601867486,0.0,11390.593551709948,3549.3847087406393,1200.0,46537.95404316636,31913.77515851563,6481.3323519006635,8142.846532750067,2061.367633811995,1199.9999999999998,45759.33646148896,34853.445929148555,0.0,10905.890532340407,3422.9578491757425,1200.0,45841.934826540855,31532.213638858557,6166.874654932229,8142.846532750068,2061.3676338119953,1199.9999999999998
2025-05-27,38590.827879611155,37687.3936811398,0.0,903.434198471351,259.7712196742192,1200.0,43396.828565289325,30191.365277014484,4909.8574481888645,8295.60584008598,2022.949831638077,1199.999999999997,39619.66981259323,38737.71859165521,0.0,881.9512209380171,251.44550300755225,1200.0,43361.50391144864,30274.161747276194,4791.73632408646,8295.605840085991,2022.9498316380789,1199.9999999999995
2025-05-28,43706.22935675708,38871.61825452371,0.0,4834.61110223337,1465.5811825221285,1200.0,41350.20334757229,35606.87625922848,1380.4284005837953,4362.898687760016,1272.1850543685937,1199.9999999999998,42857.5241688355,37529.32868130658,0.0,5328.195487528925,1585.9762921667295,1200.0,40217.91047655268,34508.53349963139,1346.4782891612704,4362.8986877600155,1272.1850543685935,1200.000000000003
2025-05-29,42667.954449991434,36475.65344385867,0.0,6192.301006132768,1392.0118442839469,1200.0,46952.49754013481,32729.016648385812,4916.129773094524,9307.351118654477,2368.90821281711,1200.0000000000014,43152.287452553675,36392.63039308693,0.0,6759.657059466745,1509.6994488809814,1200.0,48182.926771473,34171.61222262072,4703.963430197799,9307.351118654478,2368.9082128171103,1199.9999999999995
2025-05-30,13465.444518911645,11879.529299555474,0.0,1585.9152193561713,517.6622571535536,1200.0,15030.813628181771,10277.055264081386,554.5758734799821,4199.182490620403,1482.447142575355,1200.0,13595.604144941082,12036.517435684911,0.0,1559.0867092561712,504.5736571535535,1200.0,13904.442076034713,9159.692828373885,545.566757040425,4199.182490620403,1482.447142575355,1199.999999999999
2025-05-31,13657.216507039338,11569.179438906172,0.0,2088.037068133165,693.8915257829813,1200.0,15232.163451654906,11122.0737490809,-52.112011991486156,4162.201714565491,1394.7997424392265,1200.0000000000002,16550.358331411968,14477.512898153293,0.0,2072.8454332586753,689.911114310434,1200.0,15863.155206249707,11753.409758969443,-52.45626728522751,4162.201714565492,1394.7997424392263,1199.999999999999
2025-06-01,108015.15703907757,40690.569183056956,0.0,67324.58785602062,15664.502907332128,1200.0,81703.22885167653,49218.229232812286,2181.0181355571267,30303.981483307114,7408.205472418982,1199.9999999999989,102004.03607236825,34666.224547587466,0.0,67337.81152478079,15659.705877020242,1200.0,77979.85535105783,45985.248558556144,1690.6253091945714,30303.981483307114,7408.205472418981,1200.0000000000011
2025-06-02,89087.05574926657,43350.2647087479,0.0,45736.79104051867,9927.25352729559,1200.0,74536.92180621493,48076.3157768652,2866.044883309675,23594.561146040058,6070.387045809036,1200.0000000000002,88339.49498783232,43055.403208580254,0.0,45284.09177925206,9838.151049704267,1200.0,73979.64086721589,47624.60588379163,2760.473837384203,23594.561146040054,6070.387045809035,1200.0
2025-06-03,88113.93561840428,39899.338117628155,0.0,48214.59750077613,11264.264337268392,1200.0,71235.78352835971,42662.98393148162,10760.838250678074,17811.96134620001,4758.93231388889,1200.0000000000002,87985.69335367845,39681.37430620384,0.0,48304.3190474746,11272.35498219603,1200.0,71302.9713943913,42775.37821989998,10715.631828291309,17811.961346200005,4758.93231388889,1200.0000000000002
2025-06-04,90537.92051803946,41840.95766808276,0.0,48696.96284995671,11050.026657357374,1200.0,74315.11116708843,50638.93704580194,4304.270159125392,19371.903962161094,5258.224297828564,1200.0000000000002,89388.86112724821,40904.05329509445,0.0,48484.807832153754,10949.502759285719,1200.0,73007.76664269289,49521.875382660415,4113.98729787138,19371.903962161094,5258.224297828565,1200.0000000000002
2025-06-05,89370.80939856521,43246.11363694146,0.0,46124.69576162375,10852.581237736456,1200.0,72757.17438515392,43273.36354710388,9582.004072462529,19901.806765587506,5281.305241666669,1200.0000000000002,89271.7481961914,43189.190201496225,0.0,46082.55799469518,10846.840121270481,1200.0,72146.83171960636,42776.90705238271,9468.117901636133,19901.806765587506,5281.305241666669,1200.0000000000002
2025-06-06,44582.96244791454,13304.543051753086,0.0,31278.419396161455,9888.27969597743,1200.0,38859.30604942828,12795.970788838335,5971.276158866343,20092.059101723604,6509.269072222221,1199.9999999999989,42478.066598376536,13413.663657481757,0.0,29064.402940894775,8950.907296397672,1200.0,39183.729197513545,13110.298760300802,5975.621524228028,20097.808912984714,6516.479966666666,1200.0
2025-06-07,39971.78251253808,13353.999293143217,0.0,26617.783219394856,8234.24892442123,1200.0,34542.26233451106,13479.556868475589,7366.944873493805,13695.760592541672,4681.296061111112,1200.0,42296.9354142637,16081.648235733996,0.0,26215.28717852971,7636.77218072677,1200.0,34674.09050251241,13259.066455888544,7725.809812696083,13689.214233927785,4679.193488888891,1200.0
2025-06-08,58973.98536744656,56868.449127102635,0.0,2105.5362403439317,565.0551924335651,1200.0,59064.539306453175,47988.430736110386,3156.302583321717,7919.805987021073,1994.7962020136047,1200.0,55005.15637415519,52866.6922235964,0.0,2138.464150558787,571.8478108586477,1200.0,58120.492015448224,47085.691171573344,3114.994856853802,7919.8059870210745,1994.7962020136051,1200.0
2025-06-09,62706.920035689145,55894.77909113256,0.0,6812.140944556587,1923.1435782867666,1200.0,64069.29790532205,55212.8164858236,-1829.4905061001052,10685.971925598556,2486.6361924566577,1200.0000000000002,62623.11456819429,55909.10361530437,0.0,6714.010952889921,1894.0852449534336,1200.0,64269.218615072714,55423.58257931682,-1840.3358898426618,10685.971925598555,2486.636192456657,1200.0000000000002
2025-06-10,61589.93357211459,54761.34304700702,0.0,6828.5905251075665,1842.3219504687222,1200.0,63639.91897177791,49795.51574670494,2030.652197407464,11813.751027665498,2955.0542813156558,1200.0000000000011,60457.07627483575,53632.273851265214,0.0,6824.802423570536,1841.7178357191756,1200.0,62735.966523426134,48897.55104170104,2024.6644540596026,11813.751027665496,2955.0542813156553,1200.0000000000002
2025-06-11,71574.60538896816,55098.05493180918,0.0,16476.550457158977,3281.8648151267676,1200.0,66859.76922321576,54528.33442544469,3760.8510454567163,8570.583752314345,1843.4854404236203,1200.0000000000011,71354.49102278423,55640.22146246735,0.0,15714.26956031689,3144.1775803687297,1200.0,67089.33886591406,54761.63068289522,3757.1244307045004,8570.583752314345,1843.4854404236198,1200.0000000000002
2025-06-12,61048.97533055697,56601.95750757875,0.0,4447.017822978218,944.0347752750545,1200.0,63714.66438146542,52785.05126023456,-420.177570985593,11349.790692216455,2379.449788417863,1200.0000000000002,60421.673593126536,56187.15453698998,0.0,4234.51905613655,904.3653586083877,1200.0,63633.62316971134,52705.66574562129,-421.8332681264053,11349.790692216451,2379.449788417862,1200.0000000000002
2025-06-13,24047.679659149217,22405.87202610736,0.0,1641.8076330418553,405.8133520875238,1200.0,23673.443932175876,17422.985516701767,2217.589317786804,4032.869097687306,1162.2587398760375,1199.9999999999995,23054.855148848546,21413.04751580669,0.0,1641.8076330418553,405.81335208752364,1200.0,22739.547049969635,16457.19101492861,2249.4869373537194,4032.8690976873067,1162.2587398760372,1200.0
2025-06-14,22766.717730111526,21747.77305272012,0.0,1018.9446773914057,306.6099605106638,1200.0,25639.91188540899,17349.0723501765,-267.033471021472,8557.873006253963,2689.6307395572053,1200.0,25299.264751353727,24280.32007396232,0.0,1018.9446773914054,306.6099605106637,1200.0,25698.514343936233,17459.267734858866,-271.9133261879564,8511.159935265325,2665.5020871870447,1200.0
2025-06-15,67964.08938354976,52944.65419932634,0.0,15019.435184223417,3092.590631609783,1200.0,61127.2388875308,49132.895173914,4530.078865534919,7464.264848081884,1587.3791634544195,1199.9999999999998,64028.31839622673,49477.10400898232,0.0,14551.214387244408,2978.1519695918705,1200.0,60677.05526357,48564.62237783581,4648.168037652305,7464.264848081885,1587.37916345442,1199.9999999999993
2025-06-16,63417.26922878294,57960.35124243057,0.0,5456.917986352369,1196.554860983414,1200.0,63960.26322238849,51938.111722347305,2653.0535689370718,9369.097931104108,2198.1287973549906,1200.000000000001,62311.71916955786,57063.61022841066,0.0,5248.108941147196,1156.9332633812187,1200.0,63092.90503715472,51123.544422068015,2600.262683982585,9369.097931104121,2198.128797354992,1200.0000000000005
2025-06-17,67508.43944157641,57374.23539617458,0.0,10134.204045401824,1911.534159442653,1200.0,68047.25677860861,52022.33256605021,4163.639808906373,11861.28440365203,2555.0112019514936,1200.0000000000002,66231.49518550216,57651.045605880776,0.0,8580.449579621385,1624.2713857999738,1200.0,68215.69585102364,51937.81987093635,4416.59157643526,11861.284403652035,2555.0112019514945,1200.0000000000002
2025-06-18,62554.15893526537,61823.186073818375,0.0,730.9728614469898,206.3042801827139,1200.0,62926.79806163324,52944.22393699971,3289.741766409503,6692.8323582240255,1542.7497475896441,1200.0000000000002,61853.65468040132,61122.68181895433,0.0,730.9728614469898,206.3042801827139,1200.0,62308.83803006682,52247.86815392827,3368.1375179145252,6692.832358224026,1542.7497475896444,1200.0000000000002
2025-06-19,60855.293614400965,58533.17393348887,0.0,2322.119680912094,600.4772636078574,1200.0,63671.4868222821,49035.65549769577,3299.4364724159,11336.39485217043,2859.1645201051497,1200.0000000000002,59451.5101049738,57168.766396778374,0.0,2282.7437081954276,591.0635302745242,1200.0,63384.58886393391,48727.93976466939,3320.254247094086,11336.394852170428,2859.1645201051488,1200.0000000000002
2025-06-20,20232.75380911604,19635.710059353056,0.0,597.0437497629832,213.194451976675,1200.0,21298.510823583765,16114.306671593466,-389.43446763064935,5573.638619620949,1773.4265198825535,1200.0,20659.042588085034,20069.040103003666,0.0,590.0024850813687,210.38127963933272,1200.0,21125.72484451857,15940.579670792844,-392.5539018727505,5577.699075598477,1776.232640115823,1199.9999999999993
2025-06-21,20454.564443555297,19938.270808571964,0.0,516.2936349833343,196.5216500000004,1200.0,19433.155785040348,16667.96887089302,308.33554177751085,2456.8513723698215,823.9470059590794,1200.0,23374.81356236273,22880.63247571273,0.0,494.1810866500011,186.90331666666708,1200.0,19250.746932311766,16487.10666087371,306.78889906823673,2456.851372369821,823.9470059590794,1199.9999999999993
2025-06-22,58867.569902575895,57587.41052758423,0.0,1280.1593749916683,383.5171500000007,1200.0,62107.021352402415,46994.28669488644,3755.64433218147,11357.090325334506,2637.153496125636,1200.0,53766.227124738456,52748.38813861346,0.0,1017.8389861249996,329.4924166666668,1200.0,60952.85089565358,45908.29278213468,3687.467788184392,11357.090325334511,2637.1534961256384,1200.0
2025-06-23,58901.68827724415,57788.58364896722,0.0,1113.1046282769291,358.10125494518,1200.0,59177.50765934792,48803.09802054519,1084.555100563651,9289.854538239077,2161.1021829960987,1200.0000000000016,57949.400006973556,56994.60941369663,0.0,954.790593276927,327.86625494517955,1200.0,58255.43598934851,47970.47649741724,995.1049536921846,9289.85453823908,2161.1021829960996,1199.9999999999998
2025-06-24,70809.49581408018,60782.92031152168,0.0,10026.575502558491,2049.336234186734,1200.0,66479.30277507327,57527.20390769333,367.158158481456,8584.940708898486,2117.083916733532,1199.9999999999993,70007.01614845326,60482.03843904143,0.0,9524.977709411833,1958.6131255526604,1200.0,66389.9021780469,57432.784014239056,372.17745490935874,8584.940708898486,2117.0839167335325,1200.0000000000002
2025-06-25,60023.41442201828,55617.644053682976,0.0,4405.7703683353,1020.3667470706023,1200.0,60467.36208923263,48031.25361606599,3231.0272492619156,9205.081223904723,1972.0159324985248,1200.0000000000002,60096.018994458325,56349.67853349321,0.0,3746.3404609651197,886.1331221597887,1200.0,60472.684238455986,47978.97459368105,3288.6284208702145,9205.081223904719,1972.0159324985239,1200.0000000000002
2025-06-26,56284.782846897935,53404.25534325118,0.0,2880.527503646758,663.496900692486,1200.0,56735.7354764366,46808.06644880769,2987.7939455721275,6939.875082056784,1712.191858201313,1200.0,55107.16865879019,52687.71063667677,0.0,2419.4580221134256,573.5712840258196,1200.0,56811.66453142317,46871.513961004115,3000.2754883622724,6939.875082056784,1712.1918582013127,1200.000000000001
2025-06-27,18335.965752801683,17568.662625554578,0.0,767.3031272471054,285.8898049484611,1200.0,22209.76139149085,15696.931257665741,-543.5237891492513,7056.353922974358,2196.6572786939237,1200.0,19263.17294407413,18560.411769970968,0.0,702.7611741031599,263.23107306677684,1200.0,21993.925638817513,15397.656037412777,-543.332195693055,7139.601797097794,2234.6895123531485,1200.0
2025-06-28,19771.58591849122,17322.22797348739,0.0,2449.3579450038324,745.1615666931757,1200.0,21246.28087713172,15891.193820555673,165.5788264173716,5189.508230158679,1515.4736541641287,1200.0,21856.07253106496,19483.55699358213,0.0,2372.5155374828328,711.0436514772077,1200.0,21599.221559643436,16321.465107025277,137.87560409300778,5139.88084852515,1477.1069115019461,1200.0
2025-06-29,62398.345971995645,54478.48654876945,0.0,7919.859423226194,1765.7504599607164,1200.0,64099.85686835154,45591.26205779733,5437.49353364521,13071.101276909,3129.758522783258,1200.0,58598.625521883114,50961.78903094859,0.0,7636.836490934527,1715.7717099607164,1200.0,63167.12617244583,44677.50899078726,5418.515904749567,13071.101276908998,3129.7585227832583,1200.0000000000002
2025-06-30,61970.93064137298,53398.74960766868,0.0,8572.181033704299,2107.75455998496,1200.0,61610.26194442381,49317.722211966204,1245.1918907776087,11047.347841679995,2749.0301608326986,1200.0000000000002,62992.00151961581,54948.297888348156,0.0,8043.7036312676555,2000.6011053094908,1200.0,60520.12372115224,48234.082788604755,1238.6930908674929,11047.347841679994,2749.030160832698,1200.0000000000002
2025-07-01,89760.04657947065,65589.95390766326,0.0,24170.092671807382,5883.67266307924,1200.0,97026.13002332777,46874.93358861293,12258.130379660917,37893.06605505393,9768.443219834928,1200.0000000000002,88120.92139737323,63857.62858239084,0.0,24263.29281498238,5899.83991307924,1200.0,97820.82922550122,47731.5810564064,12196.182114040894,37893.06605505393,9768.443219834928,1200.0000000000002
2025-07-02,89196.07862184999,59714.856308212744,0.0,29481.22231363724,6963.637219162102,1200.0,83293.66531483067,44864.68678586549,12715.15456088731,25713.82396807787,7025.831975572951,1200.0000000000011,87417.80322963468,57936.58091599743,0.0,29481.22231363724,6963.637219162102,1200.0,82219.16123414235,43695.424808019074,12809.91245804539,25713.82396807787,7025.831975572952,1200.0
2025-07-03,99084.49231630616,58909.71611186671,0.0,40174.776204439455,9190.810283188755,1200.0,93956.35614596964,51364.00330232913,16535.9725807445,26056.380262896,6966.55952318453,1200.0000000000002,98123.15854550805,58457.789479586245,0.0,39665.3690659218,9109.411656468,1200.0,92979.92596831874,50606.828305211326,16316.717400211423,26056.380262895997,6966.559523184529,1200.0000000000002
2025-07-04,43010.787126915006,19347.523688074984,0.0,23663.263438840022,6619.066071747584,1200.0,42710.72150055901,15717.86313914583,7131.273106736102,19861.58525467708,6705.1719210670435,1199.999999999997,43449.553268234566,20354.923830427237,0.0,23094.629437807325,6559.995270101883,1200.0,43272.25678266617,16173.22798050039,7237.443547488689,19861.58525467709,6705.171921067045,1200.0
2025-07-05,45116.05674529611,19305.082241019256,0.0,25810.97450427685,7212.295918975869,1200.0,45165.56862202009,16500.88640586783,7916.517028923092,20748.16518722917,7111.242611111111,1199.9999999999984,47518.781900059774,22072.86844075792,0.0,25445.913459301853,7093.628618975871,1200.0,44528.71356595765,16377.320622492065,7759.9100024405925,20391.482941024995,6901.367797222219,1199.9999999999995
2025-07-06,98477.48924928969,60827.133056053295,0.0,37650.356193236395,8220.203616393264,1200.0,89684.23320792147,47293.14369218899,23962.032046253298,18429.057469479187,5221.369383333336,1200.0,94647.74331772423,56619.33896124617,0.0,38028.404356478066,8296.440999726598,1200.0,87892.32571052248,45732.51623023114,23730.752010812168,18429.05746947918,5221.369383333336,1200.0000000000002
2025-07-07,86416.32380746168,59135.18825779041,0.0,27281.13554967128,6500.780135943555,1200.0,80368.01635728881,45798.736196907754,13270.018026936616,21299.26213344445,6186.309555555557,1200.0,85805.51346049039,58524.37791081911,0.0,27281.13554967128,6500.780135943555,1200.0,81001.21066847247,46158.902417349935,13543.046117678088,21299.26213344445,6186.309555555557,1200.0000000000002
2025-07-08,72665.07751070979,67860.02133577355,0.0,4805.0561749362405,1037.6417854026718,1200.0,74918.6237747275,61017.73551972965,661.5269006325836,13239.36135436527,2766.703947222221,1200.0,71704.43608502687,67389.2354665773,0.0,4315.200618449564,955.703485441342,1200.0,73825.8272260824,60044.89080443251,541.5750672846211,13239.361354365272,2766.7039472222214,1200.0000000000018
2025-07-09,68586.13956266645,63367.09654081824,0.0,5219.0430218482,1075.7221901633338,1200.0,74741.00878566362,60208.47020542617,190.06927737634064,14342.469302861105,2897.128091666665,1200.0,68798.46310546226,63579.42008361405,0.0,5219.0430218482,1075.7221901633338,1200.0,74932.87298579785,60440.00436467169,150.3993182650472,14342.469302861113,2897.128091666668,1200.0
2025-07-10,71882.09438994285,69161.42662170556,0.0,2720.667768237294,644.2880170197701,1200.0,70912.70445925443,57417.63766186418,3243.3221356541508,10251.744661736102,2606.447699999999,1200.0,70363.5103809163,67736.255689536,0.0,2627.2546913802935,623.3305837251062,1200.0,71539.8103123259,57769.67507521992,3518.3905753698837,10251.744661736104,2606.447699999999,1200.0000000000002
2025-07-11,30378.704631143257,26463.698169072562,0.0,3915.0064620706935,1898.0202003964023,1200.0,31624.06789606746,24971.103991801087,-497.0682875877768,7150.0321918541495,1889.6780944444376,1200.0,29414.02492626069,26231.337974651215,0.0,3182.6869516094744,1498.1818557396698,1200.0,30141.697629352988,23516.99482260362,-496.31093320896264,7121.013739958328,1856.8002194444425,1199.9999999999995
2025-07-12,27886.17130962186,26364.883041343906,0.0,1521.2882682779536,612.6193352467965,1200.0,32443.795900652083,23202.317458869205,1653.3647206342725,7588.113721148605,1901.399233333332,1200.0,29996.666912715868,28778.10359162387,0.0,1218.5633210919982,462.5158409017463,1200.0,32776.6924302583,23539.265319636568,1677.339971589794,7560.087139031938,1893.4697999999987,1199.9999999999773
2025-07-13,68494.90675222327,67178.25327293992,0.0,1316.6534792833368,234.1669000000008,1200.0,73394.2457152248,59503.0557853012,-1251.1081132319523,15142.29804315554,3191.1050222222198,1200.0,66305.11029896536,64988.45681968202,0.0,1316.6534792833372,234.16690000000074,1200.0,73896.92074035876,59990.66044346442,-1236.0377462611948,15142.298043155539,3191.1050222222198,1200.0000000000002
2025-07-14,66016.69067883657,63222.743202833735,0.0,2793.9474760028315,485.0389218520533,1200.0,68495.62748786737,56401.18611721313,3013.5178554403483,9080.923515213892,1918.565405555556,1200.0000000000002,64512.74940851748,61718.801932514645,0.0,2793.9474760028306,485.03892185205297,1200.0,66594.34453743223,54525.635511008826,2987.785511209515,9080.92351521389,1918.5654055555563,1200.0000000000002
2025-07-15,71588.35313554553,64921.858906922134,0.0,6666.494228623396,1996.6559230892594,1200.0,80860.30465353094,57829.77962740193,-313.63731948627105,23344.16234561528,5021.101580555556,1199.9999999999993,71659.54980645944,65262.35226477771,0.0,6397.197541681728,1918.335406422592,1200.0,81449.46619097819,58435.12885356319,-329.8250082002859,23344.16234561528,5021.101580555556,1200.0000000000002
2025-07-16,69303.26877892081,64841.35169660607,0.0,4461.917082314737,1025.5174427338688,1200.0,71050.8722142319,57806.12130311513,2454.4204248092,10790.330486307583,2586.1736034876903,1199.9999999999993,67831.57571526607,63381.95579545133,0.0,4449.619919814738,1023.0570260672024,1200.0,69274.23259045422,56141.4849518961,2342.4171522505503,10790.330486307581,2586.1736034876894,1200.0000000000002
2025-07-17,68243.59145135779,63506.40006824111,0.0,4737.191383116671,1173.0485000000008,1200.0,75469.88336786047,56107.52454891149,2221.8494450601,17140.509373888886,3637.5885499999995,1200.0000000000005,67755.32543252272,63026.32380657272,0.0,4729.001625950004,1171.1878333333343,1200.0,74319.79040784779,54982.719893887974,2196.5611400709413,17140.509373888883,3637.5885499999995,1200.0
2025-07-18,27137.36440683651,25768.314487014977,0.0,1369.0499198215348,333.38851713292524,1200.0,32555.101979657,22947.457534781235,319.9661947882747,9287.67825008749,2361.443099999998,1200.0000000000002,27220.290203987006,25854.802989998803,0.0,1365.4872139882013,332.2589337995919,1200.0,32843.80966650517,23379.71132291774,308.90050924160505,9155.197834345821,2321.7604833333307,1200.0
2025-07-19,27253.068245409864,26227.860833306513,0.0,1025.2074121033518,362.77696600813897,1200.0,30338.889853765286,24404.713681160596,524.5496818935811,5409.626490711107,1692.4776222222208,1200.0,30573.711195639044,29555.58699421404,0.0,1018.1242014250015,359.82693333333384,1200.0,30419.428522060112,24503.15273892124,506.64929242776486,5409.626490711107,1692.4776222222206,1199.9999999999989
